contributors	truncated	text	in_reply_to_status_id	id	source	retweeted	coordinates	in_reply_to_screen_name	id_str	retweet_count	in_reply_to_user_id	favorited	geo	in_reply_to_user_id_str	possibly_sensitive	screen_name	created_at	in_reply_to_status_id_str	place
None	False	@Official_EDL 1) I don't own photoshop or know how to use it. 2) How did your #Newtown tweet get a URL? http://t.co/4xsdB37B #EDL	280065902106537985	280070022825668609	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	Official_EDL	280070022825668609	0	410224577	False	None	410224577	True	edlnewsxtra	Sat Dec 15 22:01:11 +0000 2012	280065902106537985	None
None	False	#EDL's distasteful #Newtown tweet finally explained. The @official_edl account mysteriously WRITES ITSELF somehow.http://t.co/McnUp58O	None	280063457833926657	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	280063457833926657	6	None	False	None	None	True	edlnewsxtra	Sat Dec 15 21:35:06 +0000 2012	None	None
None	False	Fifty of you in Liverpool today John? I suppose there was if you include the flags. http://t.co/cREkjfZn #EDLhttp://t.co/kGzwJO2e	None	280061373973667840	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	280061373973667840	3	None	False	None	None	True	edlnewsxtra	Sat Dec 15 21:26:49 +0000 2012	None	None
None	False	@pumpster76 @jojomaggotmummy #EDL say a lot of things are photoshopped. Was this? http://t.co/bTdsz4PH	280043787017932801	280058365323907073	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	pumpster76	280058365323907073	0	51158370	False	None	51158370	True	edlnewsxtra	Sat Dec 15 21:14:52 +0000 2012	280043787017932801	None
False	None	False	@ShelloiP @jojomaggotmummy They're called the English Defence League. A far-right pseudo Christian rabble. A sort of British KKK.	Sat Dec 15 20:11:44 +0000 2012	False	279929379298082816	None	242906549	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279929379298082816	edlnewsxtra	ShelloiP	280042480093761536	None	0	None	280042480093761536	242906549
None	False	RT @slatedl: The support group release a statement denying they're the support group. #EDLhttp://t.co/FRTo98K9 http://t.co/PAdPSyoR	None	280031440765337600	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	280031440765337600	3	None	False	None	None	True	edlnewsxtra	Sat Dec 15 19:27:52 +0000 2012	None	None
None	False	Following #EDL's now infamous #Newtown tweet, the support group release a statement denying absolutely everything.http://t.co/sY15kKyM	None	280029207864680448	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	280029207864680448	4	None	False	None	None	True	edlnewsxtra	Sat Dec 15 19:19:00 +0000 2012	None	None
None	False	Oh, THAT'S why Bedfordshire didn't want a @british_freedom Police Commissioner... #EDLhttp://t.co/heAoqnrU	None	280022751065034752	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	280022751065034752	1	None	False	None	None	True	edlnewsxtra	Sat Dec 15 18:53:21 +0000 2012	None	None
False	None	False	@TweetingM786 #EDL do 99% of the exposing themselves. I merely collate it.	Sat Dec 15 18:14:06 +0000 2012	False	280012104122122241	None	999229566	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	280012104122122241	edlnewsxtra	OhNo786	280012874376687616	None	0	None	280012874376687616	999229566
None	False	“@jimmyuk007: @EDLNewsXtra hello?” &lt; http://t.co/oMDHh6wO #EDL	None	280012481022275585	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	280012481022275585	0	None	False	None	None	True	edlnewsxtra	Sat Dec 15 18:12:32 +0000 2012	None	None
False	None	False	“@TweetingM786: @EDLNewsXtra you're a legend” &lt; That's nice of you. But I'm just a guy with a computer.	Sat Dec 15 18:09:54 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	edlnewsxtra	None	280011818490015744	None	0	None	280011818490015744	None
None	False	Hel Gower attempts to placate an apparently out-of-control Kev Carroll. Part Three. #EDL http://t.co/qBTdqEoN	None	280008107592130560	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	280008107592130560	3	None	False	None	None	True	edlnewsxtra	Sat Dec 15 17:55:09 +0000 2012	None	None
None	False	Hel Gower attempts to placate an apparently out-of-control Kev Carroll. Part Two. #EDLhttp://t.co/bwLM1JWJ	None	280006717775937536	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	280006717775937536	2	None	False	None	None	True	edlnewsxtra	Sat Dec 15 17:49:38 +0000 2012	None	None
None	False	Hel Gower attempts to placate an apparently out-of-control Kev Carroll. Part One. #EDL http://t.co/hV23GmHg	None	280005422373539840	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	280005422373539840	3	None	False	None	None	True	edlnewsxtra	Sat Dec 15 17:44:29 +0000 2012	None	None
None	False	Today's far-right demos work on the theory that massive flags compensate for the lack of people, somehow. #EDLhttp://t.co/cREkjfZn	None	280003280770314240	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	280003280770314240	9	None	False	None	None	True	edlnewsxtra	Sat Dec 15 17:35:59 +0000 2012	None	None
None	False	@SarahAB_UK @nemesisrepublic It's wholly consistent with the #EDL admin's history of Friday night post-pub rants. http://t.co/K6pgDUeF	279993804134682624	279997657261420544	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	SarahAB_UK	279997657261420544	1	603510500	False	None	603510500	True	edlnewsxtra	Sat Dec 15 17:13:38 +0000 2012	279993804134682624	None
None	False	I think @official_edl's energies would be better spent faking photos of their more recent underwhelming demos: http://t.co/MWXYw0O4 #EDL	None	279991996913967105	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	279991996913967105	1	None	False	None	None	True	edlnewsxtra	Sat Dec 15 16:51:08 +0000 2012	None	None
False	None	False	@SarahAB_UK I don't think its sustainable as a feature. I'd prefer it if journalists were more interested in the Charlene Downes leaks. #EDL	Sat Dec 15 16:31:45 +0000 2012	False	279970169659461632	None	603510500	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279970169659461632	edlnewsxtra	SarahAB_UK	279987118925815811	None	2	None	279987118925815811	603510500
None	False	http://t.co/ooDcv0j2 - I'm guessing this must be the hotline to complain about #EDL's stance on shooting children. #Newtown	None	279949698175991808	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	False	None	None	279949698175991808	2	None	False	None	None	True	edlnewsxtra	Sat Dec 15 14:03:03 +0000 2012	None	None
None	False	Kev Carroll and Mark McCourt. D.I.V.O.R.C.E. #EDLhttp://t.co/ooDcv0j2	None	279946211287502848	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	279946211287502848	2	None	False	None	None	True	edlnewsxtra	Sat Dec 15 13:49:12 +0000 2012	None	None
False	None	False	“@Voluntarist: Can I set up a camera in your lounge, since you have nothing to hide?" &lt; Noel's House Party was a state monitoring tool? #EDL	Sat Dec 15 13:27:53 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	edlnewsxtra	None	279940845858353152	None	0	None	279940845858353152	None
False	None	False	@SarahAB_UK I put up what I find. People can make of it what they will. I've no desire to change their existing beliefs, whoever they are.	Sat Dec 15 13:10:37 +0000 2012	False	279936002431270912	None	603510500	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279936002431270912	edlnewsxtra	SarahAB_UK	279936502039998464	None	0	None	279936502039998464	603510500
False	None	False	@SarahAB_UK I've no desire to ban #EDL. They're disorganised and too easy to infiltrate. They make the monitoring of village idiots easier.	Sat Dec 15 13:07:08 +0000 2012	False	279933500738650112	None	603510500	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279933500738650112	edlnewsxtra	SarahAB_UK	279935623685615616	None	0	None	279935623685615616	603510500
False	None	False	@SarahAB_UK But @barthsnotes is only doing his job. He's an academic. Academics question everything, which is fair enough. #EDL	Sat Dec 15 12:57:14 +0000 2012	False	279927015010877441	None	603510500	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279927015010877441	edlnewsxtra	SarahAB_UK	279933134596890624	None	0	None	279933134596890624	603510500
None	False	@SarahAB_UK @barthsnotes Its worth remembering that http://t.co/K6pgDUeF is consistent with statements #EDL have made on similar incidents.	279927015010877441	279932618752028673	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	SarahAB_UK	279932618752028673	0	603510500	False	None	603510500	True	edlnewsxtra	Sat Dec 15 12:55:11 +0000 2012	279927015010877441	None
False	None	False	@allurrennvotur If I was BBC Director General I'd move Family Guy to BBC 2 after Newsnight, and shut down BBC Three denying it ever existed.	Sat Dec 15 12:47:04 +0000 2012	False	279929301678317568	None	282276174	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279929301678317568	edlnewsxtra	allurrennvotur	279930576444735488	None	0	None	279930576444735488	282276174
False	None	False	@Voluntarist LOL your PRIVACY? You spent all last night advertising your rather wobbly sanity to anyone who wanted to look... #EDL	Sat Dec 15 12:43:49 +0000 2012	False	279928092783439872	None	245424408	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279928092783439872	edlnewsxtra	Voluntarist	279929758312194049	None	1	None	279929758312194049	245424408
False	None	False	@SarahAB_UK @barthsnotes If in doubt, then subject the image to analysis by an expert. I've no reason to doubt it, myself. #EDL	Sat Dec 15 12:40:09 +0000 2012	False	279927015010877441	None	603510500	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279927015010877441	edlnewsxtra	SarahAB_UK	279928833472339969	None	0	None	279928833472339969	603510500
False	None	False	@SarahAB_UK ...But was deleted minutes later. It went viral during the night. I was asleep at the time, myself.	Sat Dec 15 12:23:23 +0000 2012	False	279922586962497536	None	603510500	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279922586962497536	edlnewsxtra	SarahAB_UK	279924614019297280	None	0	None	279924614019297280	603510500
False	None	False	@SarahAB_UK My understanding is that this showed up on one of the biggest threads of the year and seen by thousands...	Sat Dec 15 12:22:11 +0000 2012	False	279922586962497536	None	603510500	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279922586962497536	edlnewsxtra	SarahAB_UK	279924312092315648	None	0	None	279924312092315648	603510500
False	None	False	“@Official_EDL: @bluangel786 fake photoshopped pic set up for gullible ppl like yourselves.” &lt; Prove it. What gives it away? #EDL	Sat Dec 15 12:20:31 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	edlnewsxtra	None	279923894901669890	None	0	None	279923894901669890	None
None	False	It seems #EDL never have a kind word to say about child gun victims. Even ones that hate the Taliban more than they do: http://t.co/njSCPk3S	None	279922738821476352	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	279922738821476352	6	None	False	None	None	True	edlnewsxtra	Sat Dec 15 12:15:56 +0000 2012	None	None
None	False	RT @MissLButtercup: @cjjc That vile tweet was deleted quickly. This one wasn't. Nazi style propaganda.  #edl  http://t.co/FEv8ld4I	None	279916288845959168	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	279916288845959168	7	None	False	None	None	True	edlnewsxtra	Sat Dec 15 11:50:18 +0000 2012	None	None
False	None	False	@hullablue By the fact that it was on the highest profile hashtag for ages and thousands saw it. #EDL #Newtown	Sat Dec 15 11:48:03 +0000 2012	False	279914942096867328	None	16525987	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279914942096867328	edlnewsxtra	hullablue	279915721138507776	None	0	None	279915721138507776	16525987
None	False	Of course, this is by no means the first time the #EDL have blamed child victims of a gun rampage: http://t.co/RSXBDAZf #Newtown #NRA	None	279914745140764672	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	279914745140764672	2	None	False	None	None	True	edlnewsxtra	Sat Dec 15 11:44:10 +0000 2012	None	None
False	None	False	@raja_akhtar1979 Of course, if Twitter do investigate as #EDL has requested, it'll be a 'Leftist conspiracy...'	Sat Dec 15 11:39:50 +0000 2012	False	279911482932736001	None	285291814	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279911482932736001	edlnewsxtra	raja_akhtar1979	279913655640936448	None	0	None	279913655640936448	285291814
None	False	#EDL could have just apologised for last nights comments about #Newtown But that would have been too easy. http://t.co/gXAZTnRa	None	279911083291074560	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	279911083291074560	3	None	False	None	None	True	edlnewsxtra	Sat Dec 15 11:29:37 +0000 2012	None	None
None	False	In the absence of a Muslim gunman, #EDL blame the victims of the #Newtown massacre instead: http://t.co/wgQFVFbA	None	279908546668294144	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	279908546668294144	12	None	False	None	None	True	edlnewsxtra	Sat Dec 15 11:19:32 +0000 2012	None	None
False	None	False	“@awakegop: If you own a gun...&amp; want to keep it, please join #NRA it's less than a dinner out for 2!” &lt; Not 27 though.	Sat Dec 15 10:30:35 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	edlnewsxtra	None	279896226596544512	None	0	None	279896226596544512	None
None	False	RT @daveanthony: Does the #NRA have a pamphlet on how to explain a mass shooting of kids to my 3 year old?	None	279895212371877888	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	279895212371877888	2725	None	False	None	None	edlnewsxtra	Sat Dec 15 10:26:33 +0000 2012	None	None
None	False	Hel Gower voices approval of Adam Lanza's massacre of kids http://t.co/MTQTXwZ5 #EDL #Newtown #NRA #NewtownMassacre	None	279893502882623489	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	279893502882623489	3	None	False	None	None	True	edlnewsxtra	Sat Dec 15 10:19:45 +0000 2012	None	None
None	False	@NayyerMullins Seeing as you're a fake #EDL account, you should know all about benefits, by now. http://t.co/tORYfkcm	279890214158233600	279891554200612864	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	NayyerMullins	279891554200612864	1	1012797138	False	None	1012797138	True	edlnewsxtra	Sat Dec 15 10:12:01 +0000 2012	279890214158233600	None
None	False	Nobody asked for #EDL's opinion on yesterday's #Newtown massacre, but it looks like we got one anyway. #NRA http://t.co/K6pgDUeF	None	279890330118152192	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	False	None	None	279890330118152192	12	None	False	None	None	True	edlnewsxtra	Sat Dec 15 10:07:09 +0000 2012	None	None
None	False	http://t.co/K6pgDUeF - @official_EDL I was just enquiring if you're still describing yourselves as a 'Human Rights Organisation?' #EDL	None	279890025662009345	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	False	None	None	279890025662009345	3	None	False	None	None	True	edlnewsxtra	Sat Dec 15 10:05:56 +0000 2012	None	None
False	None	False	@AnonAnarcho Wherever it is, it'll be freezing cold, the shop will be shut anyway, and nobody will want to go out. #EDL	Sat Dec 15 09:58:29 +0000 2012	False	279886239337938944	None	272407783	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279886239337938944	edlnewsxtra	AnonAnarcho	279888150866837504	None	0	None	279888150866837504	272407783
False	None	False	@allurrennvotur A tenner says @voluntarist has been done for kiddy porn, at some point... #EDL  @ewan_whose_army	Sat Dec 15 09:39:55 +0000 2012	False	279881727734853632	None	282276174	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279881727734853632	edlnewsxtra	allurrennvotur	279883475853660160	None	0	None	279883475853660160	282276174
False	None	False	“@State_Control: ...ah, the usual lefty personal attack when they can't win an argument.” &lt; They usually do it AFTER they've won. #EDL	Sat Dec 15 09:32:01 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	edlnewsxtra	None	279881489641005057	None	0	None	279881489641005057	None
None	False	http://t.co/wtZfztX9 - By the way, if you see this guy in Redhill tomorrow, don't give him money. He'll only spend it on cider. #EDL	None	279877481668956161	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	False	None	None	279877481668956161	0	None	False	None	None	True	edlnewsxtra	Sat Dec 15 09:16:06 +0000 2012	None	None
None	False	Mark Weston will be 'promoting' the #EDL splinter group the 'English Volunteer Force' in Redhill on Sunday...http://t.co/wtZfztX9	None	279876329548161024	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	279876329548161024	1	None	False	None	None	True	edlnewsxtra	Sat Dec 15 09:11:31 +0000 2012	None	None
None	False	Nobody asked for #EDL's opinion on yesterday's #Newtown massacre, but it looks like we got one anyway. #NRAhttp://t.co/K6pgDUeF	None	279876296341864449	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	279876296341864449	43	None	False	None	None	True	edlnewsxtra	Sat Dec 15 09:11:23 +0000 2012	None	None
False	None	False	@ewan_whose_army @Voluntarist supports UKIP, who I presume are delighted to have the nutter on the bus representing them. #EDL	Fri Dec 14 23:14:40 +0000 2012	False	None	None	35037515	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	edlnewsxtra	ewan_whose_army	279726125532475392	None	0	None	279726125532475392	35037515
False	None	False	@Voluntarist @ewan_whose_army You are aware that Labour have been in opposition for a couple of years now, aren't you? #EDL	Fri Dec 14 23:03:35 +0000 2012	False	279718884817383426	None	245424408	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279718884817383426	edlnewsxtra	Voluntarist	279723337624715265	None	0	None	279723337624715265	245424408
False	None	False	@Voluntarist @ewan_whose_army Why would they want to detain me without charge? #EDL	Fri Dec 14 22:59:54 +0000 2012	False	279718884817383426	None	245424408	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279718884817383426	edlnewsxtra	Voluntarist	279722413338546176	None	0	None	279722413338546176	245424408
False	None	False	@Voluntarist My liberty hasn't been taken away. As for your liberty, I cant say it bothers me. @ewan_whose_army #EDL	Fri Dec 14 22:44:44 +0000 2012	False	279715417268834304	None	245424408	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279715417268834304	edlnewsxtra	Voluntarist	279718596408651776	None	0	None	279718596408651776	245424408
False	None	False	“@Voluntarist: @EDLNewsXtra @ewan_whose_army Words like 'liberty' do not appear in Labour's 2010 manifesto. #NuLab” &lt; Wibble. #EDL	Fri Dec 14 22:29:08 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	edlnewsxtra	None	279714666811379712	None	0	None	279714666811379712	None
False	None	False	@ewan_whose_army I've seen him do it. He is way out of my league he can even dot the 'i's in his name. @voluntarist	Fri Dec 14 22:28:18 +0000 2012	False	279712856541388801	None	35037515	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279712856541388801	edlnewsxtra	ewan_whose_army	279714460233498624	None	0	None	279714460233498624	35037515
False	None	False	@ewan_whose_army I'm going to take a slash off the balcony of Buckingham Palace later. Just because I can... @voluntarist	Fri Dec 14 22:17:07 +0000 2012	False	279710537330343937	None	35037515	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279710537330343937	edlnewsxtra	ewan_whose_army	279711645700341760	None	0	None	279711645700341760	35037515
False	None	False	@ewan_whose_army It's so cool to find out how much shit we run isn't it? Fancy doing some mad shit later? @voluntarist #EDL	Fri Dec 14 22:11:21 +0000 2012	False	279708614661398528	None	35037515	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279708614661398528	edlnewsxtra	ewan_whose_army	279710194378887168	None	0	None	279710194378887168	35037515
False	None	False	@Voluntarist @ewan_whose_army You're now blabbering on about an act that predates 9/11. Some consistency, please? #EDL	Fri Dec 14 22:05:28 +0000 2012	False	None	None	245424408	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	edlnewsxtra	Voluntarist	279708712598396928	None	0	None	279708712598396928	245424408
False	None	False	“@ewan_whose_army: @Voluntarist What rights were taken away? I can't recall any” &lt; I don't remember doing that. Was I really that shitfaced?	Fri Dec 14 22:01:48 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	edlnewsxtra	None	279707790409342976	None	0	None	279707790409342976	None
False	None	False	“@Voluntarist: People like you allowed #NuLab to take away all of our rights in the wake of 9/11 and 7/7. #Traitor” &lt; Headwasps. #EDL	Fri Dec 14 21:50:51 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	edlnewsxtra	None	279705032994213888	None	0	None	279705032994213888	None
False	None	False	@Voluntarist If you think abusing a tragedy is not wanting people to get killed, then I'm quite happy to sustain the abuse. #Newtown #NRA	Fri Dec 14 21:48:02 +0000 2012	False	279700367900553216	None	245424408	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279700367900553216	edlnewsxtra	Voluntarist	279704326476283904	None	1	None	279704326476283904	245424408
False	None	False	@3BallJosh I dare say they would, but would they have been given to just anyone?	Fri Dec 14 21:36:57 +0000 2012	False	279696084262068224	None	83047715	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279696084262068224	edlnewsxtra	3BallJosh	279701534676226050	None	0	None	279701534676226050	83047715
False	None	False	“@TSP_Ghost: Murderers will still murder, gun or not. Would you rather be shot in the head or stabbed 47 times before you die?” &lt; Gamer.	Fri Dec 14 21:34:21 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	edlnewsxtra	None	279700883544096768	None	0	None	279700883544096768	None
False	None	False	@Voluntarist @state_control So... In the absence of a Muslim gun man, you're reduced to having to big up the #NRA instead? #EDL #Newtown	Fri Dec 14 21:31:20 +0000 2012	False	279696804013023232	None	245424408	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279696804013023232	edlnewsxtra	Voluntarist	279700122881908737	None	1	None	279700122881908737	245424408
False	None	False	@Voluntarist @state_control To be perfectly honest, its beyond my comprehension, why either of you are allowed to use fucking spoons...	Fri Dec 14 21:16:10 +0000 2012	False	279695688873422848	None	245424408	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279695688873422848	edlnewsxtra	Voluntarist	279696303846457344	None	0	None	279696303846457344	245424408
False	None	False	“@State_Control: Clearly, you don't understand who calls the 'shots' in the US..." &lt; Your bio just screams level headed sanity, doesn't it?	Fri Dec 14 21:11:11 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	edlnewsxtra	None	279695050311610368	None	2	None	279695050311610368	None
False	None	False	Current US gun laws were drawn up at a time when the most accurate weapons available were single pop-muskets or a bow &amp; arrow. #Newtown #NRA	Fri Dec 14 21:08:34 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	edlnewsxtra	None	279694393349382144	None	9	None	279694393349382144	None
False	None	False	@LOL_Donkaments Drugs are indeed controlled substances. Normally by people with guns. Next question. cc @moronwatch #Newtown	Fri Dec 14 21:01:32 +0000 2012	False	279659727208710144	None	213761225	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279659727208710144	edlnewsxtra	LOL_Donkaments	279692624204537856	None	0	None	279692624204537856	213761225
False	None	False	@BarackObama Mr President, you don't have to worry about re-election anymore. Do the right thing. Bugger what the #NRA think. #Newtown	Fri Dec 14 20:44:17 +0000 2012	False	None	None	813286	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	edlnewsxtra	BarackObama	279688282714013697	None	7	None	279688282714013697	813286
False	None	False	By the way @Ryan__Lanza is rather bemused to say the least, to be informed that he's shot a load of people, so please leave him alone!	Fri Dec 14 20:08:03 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	edlnewsxtra	None	279679164007718912	None	5	None	279679164007718912	None
False	None	False	'Tommy Robinson at San Quentin' #nowplaying #EDL	Fri Dec 14 19:50:52 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	edlnewsxtra	None	279674837503467521	None	1	None	279674837503467521	None
False	None	False	'Tommy Robinson at San Quentin' #nowplaying #EDL	Fri Dec 14 19:50:52 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	edlnewsxtra	None	279674837503467521	None	1	None	279674837503467521	None
None	False	'27 dead' in US school shooting. Keep your stupid 'Right to bear arms,' America. You deserve each other. Merry Xmas. http://t.co/TBef1B12	None	279672291963584513	<a href="http://www.apple.com" rel="nofollow">iOS</a>	False	None	None	279672291963584513	1	None	False	None	None	True	edlnewsxtra	Fri Dec 14 19:40:45 +0000 2012	None	None
False	None	False	@tezilyas @true2nd @sammaloneuk Devout Muslims don't smoke cigarettes immediately after drinking petrol. THEREFORE... #EDL	Fri Dec 14 19:31:07 +0000 2012	False	279667603889348608	None	64452472	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279667603889348608	edlnewsxtra	tezilyas	279669868696064000	None	0	None	279669868696064000	64452472
None	False	I think Cambridge will find that #EDL are also unavailable for demos as well as comments... http://t.co/fmmNuh5i	None	279634791530369024	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	279634791530369024	0	None	False	None	None	True	edlnewsxtra	Fri Dec 14 17:11:44 +0000 2012	None	None
False	None	False	@Malcolmite Gaddafi's chaps went easier on the cans though. #EDL	Fri Dec 14 17:01:55 +0000 2012	False	279630463935606784	None	490772795	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	279630463935606784	edlnewsxtra	Malcolmite	279632321655754752	None	0	None	279632321655754752	490772795
None	False	http://t.co/ta1bUUqC - @ewan_whose_army My favourite one is the one they did with Shirley Bassey to prove they've got black mates. #EDL	None	279629338905817088	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	False	None	None	279629338905817088	0	None	False	None	None	True	edlnewsxtra	Fri Dec 14 16:50:04 +0000 2012	None	None
None	False	#EDL announce festive video despite widespread banning of Christmas. Sorry. Winterval.http://t.co/ta1bUUqC	None	279628066794377217	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	279628066794377217	2	None	False	None	None	True	edlnewsxtra	Fri Dec 14 16:45:01 +0000 2012	None	None
